transaction_id,transaction_time,transaction_amount,merchant_category,location,card_type,transaction_type,device_type,is_international,previous_fraud,fraud_label,fraud_prediction,fraud_probability
TXN-000579,2025-12-17T04:31:44.724Z,247.44,Electronics,London,Discover,Online,Mobile App,false,false,0,,
TXN-000580,2026-02-07T03:31:44.724Z,428.29,Travel,Miami,Amex,Online,POS Terminal,false,false,0,,
TXN-000581,2025-12-15T01:30:55.724Z,152.56,Entertainment,Tokyo,Visa,Contactless,ATM Machine,false,false,0,,
TXN-000582,2026-02-01T04:26:14.724Z,404.25,Electronics,Houston,Visa,Contactless,Web Browser,false,false,0,,
TXN-000583,2025-12-19T07:46:26.724Z,179.55,Entertainment,Los Angeles,Amex,ATM,Web Browser,false,false,0,,
TXN-000584,2026-02-08T12:24:20.724Z,417.94,Online Shopping,Houston,Discover,ATM,POS Terminal,true,false,0,,
TXN-000585,2026-01-14T11:19:25.724Z,394.53,Gas Station,Chicago,Visa,Contactless,Web Browser,true,false,0,,
TXN-000586,2025-12-27T14:00:34.724Z,277.03,Healthcare,Seattle,Amex,Online,Mobile App,false,false,0,,
TXN-000587,2025-12-09T06:17:20.724Z,275.83,ATM Withdrawal,Chicago,Visa,Online,POS Terminal,true,false,0,,
TXN-000588,2026-01-25T14:09:05.724Z,415.56,Travel,Lagos,Amex,ATM,POS Terminal,true,false,0,,
TXN-000589,2026-01-31T16:16:23.724Z,160.64,Restaurant,San Francisco,Amex,In-Store,Mobile App,false,false,0,,
TXN-000590,2026-02-01T01:47:27.724Z,71.66,Gas Station,San Francisco,Discover,Online,ATM Machine,false,false,0,,
TXN-000591,2026-02-09T13:59:25.724Z,382.17,Gas Station,San Francisco,Amex,Contactless,Mobile App,false,false,0,,
TXN-000592,2026-01-07T13:11:31.724Z,362.69,Online Shopping,Seattle,Discover,In-Store,ATM Machine,true,false,0,,
TXN-000593,2026-02-22T04:27:02.724Z,123.58,Grocery,Los Angeles,Mastercard,Online,ATM Machine,false,false,0,,
TXN-000594,2026-02-21T07:57:17.724Z,47.33,ATM Withdrawal,Houston,Amex,Online,Web Browser,true,true,1,,
TXN-000595,2026-02-14T06:34:31.724Z,273.08,Travel,Seattle,Amex,Contactless,ATM Machine,false,false,0,,
TXN-000596,2026-02-23T13:49:32.724Z,12.11,Entertainment,Lagos,Discover,In-Store,Mobile App,false,false,0,,
TXN-000597,2025-12-13T08:23:00.724Z,17.36,Healthcare,Lagos,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-000598,2026-01-07T12:31:19.724Z,119.3,Restaurant,Denver,Visa,Online,POS Terminal,false,false,0,,
TXN-000599,2026-01-02T15:59:09.724Z,289.62,Gas Station,New York,Discover,Online,Mobile App,false,false,0,,
TXN-000600,2025-12-21T12:44:22.724Z,205.44,Healthcare,Miami,Discover,Contactless,Mobile App,false,false,0,,
TXN-000601,2026-03-05T03:08:23.724Z,298.79,Online Shopping,Lagos,Visa,Online,Web Browser,false,false,0,,
TXN-000602,2026-01-07T15:28:01.724Z,15.55,Gas Station,Los Angeles,Visa,ATM,Mobile App,false,false,0,,
TXN-000603,2026-02-05T15:16:13.724Z,244.07,Restaurant,Tokyo,Discover,ATM,Mobile App,false,false,0,,
TXN-000604,2026-02-06T15:35:03.724Z,108.35,Restaurant,Los Angeles,Visa,Contactless,Web Browser,false,false,0,,
TXN-000605,2025-12-10T01:45:34.724Z,136.77,Entertainment,Dubai,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-000606,2026-02-20T09:07:15.724Z,264.99,Gas Station,Houston,Amex,ATM,ATM Machine,false,false,0,,
TXN-000607,2025-12-14T06:47:29.724Z,276.55,Online Shopping,Miami,Amex,ATM,ATM Machine,false,false,0,,
TXN-000608,2026-02-28T16:14:13.724Z,346.95,Online Shopping,Los Angeles,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-000609,2026-03-04T08:09:57.724Z,493.57,Healthcare,Dubai,Discover,ATM,ATM Machine,false,false,0,,
TXN-000610,2025-12-17T13:52:49.724Z,437.77,Restaurant,New York,Discover,In-Store,Mobile App,false,false,0,,
TXN-000611,2026-02-08T03:36:48.724Z,305.99,Travel,Dubai,Visa,Online,ATM Machine,false,false,0,,
TXN-000612,2026-02-22T22:45:26.724Z,1568.56,ATM Withdrawal,San Francisco,Mastercard,ATM,POS Terminal,false,false,1,,
TXN-000613,2026-01-30T09:18:59.724Z,495.32,Grocery,Denver,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-000614,2025-12-11T11:37:54.724Z,279.73,ATM Withdrawal,Boston,Visa,ATM,POS Terminal,false,false,0,,
TXN-000615,2025-12-13T05:30:40.724Z,119.63,Restaurant,San Francisco,Amex,ATM,ATM Machine,false,false,0,,
TXN-000616,2026-01-30T12:56:22.724Z,335.03,Online Shopping,Atlanta,Visa,ATM,Mobile App,false,false,0,,
TXN-000617,2026-02-09T04:14:47.724Z,299.95,ATM Withdrawal,Chicago,Visa,ATM,ATM Machine,false,false,0,,
TXN-000618,2025-12-09T08:44:33.724Z,492.42,ATM Withdrawal,Boston,Visa,Contactless,ATM Machine,false,false,0,,
TXN-000619,2026-02-09T10:09:12.724Z,79.03,Healthcare,Boston,Discover,In-Store,ATM Machine,false,false,0,,
TXN-000620,2026-01-02T15:26:44.724Z,282.24,Clothing,Chicago,Mastercard,Contactless,Mobile App,true,false,0,,
TXN-000621,2026-01-27T08:33:15.724Z,310.76,Restaurant,Tokyo,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-000622,2026-03-05T15:26:21.724Z,55.2,Grocery,Miami,Visa,In-Store,Web Browser,false,false,0,,
TXN-000623,2025-12-17T04:07:36.724Z,230.28,Healthcare,Lagos,Visa,Contactless,Web Browser,false,false,0,,
TXN-000624,2026-01-26T14:12:24.724Z,470.69,Travel,Houston,Visa,In-Store,Web Browser,false,false,0,,
TXN-000625,2026-03-03T11:42:54.724Z,438.3,Healthcare,Atlanta,Discover,Online,ATM Machine,true,false,0,,
TXN-000626,2026-02-01T07:47:50.724Z,500.96,Entertainment,Denver,Discover,In-Store,POS Terminal,false,false,0,,
TXN-000627,2026-02-27T13:56:17.724Z,388.52,Restaurant,Boston,Amex,In-Store,Web Browser,true,false,0,,
TXN-000628,2026-01-31T10:37:14.724Z,500.08,Entertainment,Tokyo,Mastercard,Online,ATM Machine,false,false,0,,
TXN-000629,2026-01-13T05:18:52.724Z,105.43,Travel,Boston,Discover,Online,ATM Machine,false,false,0,,
TXN-000630,2025-12-30T08:18:27.724Z,137.03,Electronics,Boston,Amex,Contactless,Web Browser,false,false,0,,
TXN-000631,2026-01-13T03:10:09.724Z,502.84,Travel,Chicago,Visa,Contactless,Mobile App,true,false,0,,
TXN-000632,2026-01-08T13:37:46.724Z,478.05,Grocery,Lagos,Discover,ATM,ATM Machine,false,false,0,,
TXN-000633,2026-01-19T11:44:19.724Z,402.41,Clothing,London,Mastercard,Online,ATM Machine,true,false,0,,
TXN-000634,2025-12-10T05:11:32.724Z,467.44,Gas Station,Boston,Amex,In-Store,POS Terminal,false,false,0,,
TXN-000635,2025-12-24T14:43:40.724Z,18.11,Travel,Los Angeles,Amex,Contactless,ATM Machine,false,false,0,,
TXN-000636,2026-03-01T07:38:33.724Z,454.97,Online Shopping,Tokyo,Amex,Online,ATM Machine,false,false,0,,
TXN-000637,2026-02-24T09:44:55.724Z,434.56,Gas Station,San Francisco,Discover,Contactless,Mobile App,true,true,0,,
TXN-000638,2025-12-10T10:02:13.724Z,108.81,Gas Station,Los Angeles,Amex,Contactless,POS Terminal,false,false,0,,
TXN-000639,2026-01-03T03:53:39.724Z,252.47,Gas Station,Atlanta,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-000640,2026-01-13T05:19:43.724Z,358.39,Gas Station,Boston,Amex,Online,Mobile App,false,false,0,,
TXN-000641,2026-02-24T03:20:37.724Z,170.14,Travel,Houston,Discover,ATM,ATM Machine,false,false,0,,
TXN-000642,2026-01-19T05:29:16.724Z,491.28,Healthcare,Los Angeles,Amex,ATM,ATM Machine,true,false,0,,
TXN-000643,2026-01-20T14:21:35.724Z,420.1,Electronics,New York,Amex,Online,ATM Machine,false,false,0,,
TXN-000644,2025-12-28T15:55:05.724Z,136.6,Gas Station,Tokyo,Visa,Online,POS Terminal,false,false,0,,
TXN-000645,2026-01-16T09:45:49.724Z,74.31,Gas Station,Boston,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-000646,2026-02-04T13:44:40.724Z,52.18,Online Shopping,New York,Amex,In-Store,ATM Machine,false,false,0,,
TXN-000647,2026-01-09T05:23:39.724Z,227.97,Entertainment,Boston,Discover,ATM,POS Terminal,true,false,0,,
TXN-000648,2026-02-14T12:17:40.724Z,376.18,Clothing,Chicago,Visa,Contactless,Web Browser,false,false,0,,
TXN-000649,2026-01-24T10:14:34.724Z,23.22,ATM Withdrawal,Lagos,Mastercard,Contactless,Web Browser,false,false,0,,
TXN-000650,2026-01-18T22:26:05.724Z,3394.57,Healthcare,London,Discover,ATM,Mobile App,false,false,1,,
TXN-000651,2026-03-05T04:53:51.724Z,228.53,Online Shopping,Dubai,Mastercard,ATM,Mobile App,false,false,0,,
TXN-000652,2025-12-13T05:01:58.724Z,305.57,Electronics,Dubai,Mastercard,Online,Web Browser,true,false,0,,
TXN-000653,2026-01-15T09:09:28.724Z,137.49,Gas Station,Houston,Mastercard,ATM,POS Terminal,false,false,0,,
TXN-000654,2026-03-05T08:18:34.724Z,284.38,Travel,Lagos,Visa,ATM,Mobile App,false,false,0,,
TXN-000655,2025-12-19T07:32:55.724Z,82.43,Gas Station,Miami,Discover,In-Store,ATM Machine,false,false,0,,
TXN-000656,2025-12-16T15:28:07.724Z,288.53,Online Shopping,Tokyo,Visa,In-Store,ATM Machine,false,false,0,,
TXN-000657,2026-03-01T01:21:08.724Z,280.88,Healthcare,Atlanta,Visa,Contactless,POS Terminal,false,false,0,,
TXN-000658,2026-02-09T11:50:28.724Z,345.95,Electronics,Seattle,Amex,ATM,ATM Machine,false,false,0,,
TXN-000659,2025-12-20T12:05:31.724Z,314.38,Online Shopping,San Francisco,Amex,Online,Mobile App,false,false,0,,
TXN-000660,2026-01-15T02:50:18.724Z,290.89,Gas Station,Chicago,Amex,In-Store,POS Terminal,false,false,0,,
TXN-000661,2025-12-17T10:32:38.724Z,308.59,Restaurant,Denver,Amex,Contactless,POS Terminal,false,false,0,,
TXN-000662,2025-12-10T08:59:18.724Z,382.54,Clothing,Chicago,Discover,Online,Web Browser,true,false,0,,
TXN-000663,2026-01-12T18:34:04.724Z,6680.37,Online Shopping,London,Discover,Online,POS Terminal,false,false,1,,
TXN-000664,2025-12-13T07:36:43.724Z,239.3,Grocery,Atlanta,Visa,Contactless,ATM Machine,false,false,0,,
TXN-000665,2025-12-15T00:49:24.724Z,496.52,Clothing,Boston,Amex,ATM,Mobile App,false,false,0,,
TXN-000666,2026-02-09T11:38:04.724Z,20.06,Gas Station,San Francisco,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-000667,2026-01-19T07:23:32.724Z,241.04,Grocery,Tokyo,Amex,Online,ATM Machine,false,false,0,,
TXN-000668,2026-01-22T09:29:21.724Z,277,Gas Station,Houston,Discover,ATM,ATM Machine,false,false,0,,
TXN-000669,2025-12-12T03:57:27.724Z,342.83,ATM Withdrawal,Boston,Discover,In-Store,Mobile App,true,true,0,,
TXN-000670,2026-01-22T07:21:11.724Z,457.52,Gas Station,Los Angeles,Discover,Contactless,POS Terminal,false,false,0,,
TXN-000671,2026-02-11T09:55:11.724Z,125.79,Healthcare,San Francisco,Amex,Online,POS Terminal,true,false,0,,
TXN-000672,2026-02-27T11:14:01.724Z,175.77,Restaurant,Lagos,Visa,Contactless,POS Terminal,true,false,0,,
TXN-000673,2026-01-17T00:43:55.724Z,37.85,Electronics,Los Angeles,Amex,ATM,Web Browser,true,false,1,,
TXN-000674,2026-01-12T16:04:23.724Z,416.22,Healthcare,Atlanta,Discover,Online,Web Browser,false,false,0,,
TXN-000675,2026-02-01T09:34:07.724Z,228.95,Online Shopping,Atlanta,Visa,ATM,POS Terminal,false,false,0,,
TXN-000676,2026-03-01T04:56:06.724Z,445.74,ATM Withdrawal,Miami,Amex,In-Store,POS Terminal,false,false,0,,
TXN-000677,2025-12-22T12:51:01.724Z,440.18,Healthcare,London,Visa,Contactless,Mobile App,false,false,0,,
TXN-000678,2025-12-16T05:09:23.724Z,317.46,Grocery,Houston,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-000679,2025-12-23T03:48:06.724Z,433.23,Online Shopping,Dubai,Discover,ATM,Mobile App,false,false,0,,
TXN-000680,2025-12-27T14:45:11.724Z,151.27,ATM Withdrawal,Boston,Mastercard,Online,Mobile App,false,false,0,,
TXN-000681,2025-12-14T00:48:50.724Z,31.84,Clothing,Lagos,Amex,Contactless,Web Browser,false,false,0,,
TXN-000682,2026-02-21T15:54:19.724Z,82.85,Online Shopping,Boston,Amex,Online,Web Browser,true,false,0,,
TXN-000683,2025-12-22T06:03:50.724Z,328.32,ATM Withdrawal,Dubai,Discover,In-Store,Mobile App,false,false,0,,
TXN-000684,2026-01-21T11:07:00.724Z,391.81,Restaurant,San Francisco,Discover,In-Store,POS Terminal,true,false,0,,
TXN-000685,2026-03-02T04:24:53.724Z,190.67,Restaurant,San Francisco,Visa,In-Store,Web Browser,false,false,0,,
TXN-000686,2026-02-21T11:53:36.724Z,22.08,Grocery,Lagos,Visa,Online,ATM Machine,false,false,0,,
TXN-000687,2026-01-19T13:52:57.724Z,44.8,Grocery,Lagos,Discover,Online,Web Browser,true,false,0,,
TXN-000688,2026-02-10T05:56:08.724Z,8.77,Restaurant,Houston,Amex,Contactless,POS Terminal,false,false,0,,
TXN-000689,2026-01-20T14:36:31.724Z,349.22,Gas Station,Atlanta,Amex,In-Store,Mobile App,false,false,0,,
TXN-000690,2026-03-02T15:54:45.724Z,138.34,Travel,Houston,Amex,Online,ATM Machine,false,false,0,,
TXN-000691,2026-01-02T03:09:44.724Z,179.7,Entertainment,Houston,Discover,Online,POS Terminal,true,false,0,,
TXN-000692,2025-12-22T06:25:14.724Z,49.52,Grocery,New York,Amex,ATM,Mobile App,true,false,0,,
TXN-000693,2025-12-17T05:39:52.725Z,361.98,Healthcare,Boston,Mastercard,Online,Mobile App,false,false,0,,
TXN-000694,2026-03-07T10:29:52.725Z,394.91,Grocery,Miami,Visa,Contactless,Web Browser,false,false,0,,
TXN-000695,2025-12-27T23:15:47.725Z,5758.24,Restaurant,Denver,Discover,Contactless,Mobile App,true,true,1,,
TXN-000696,2026-02-02T07:10:55.725Z,66.04,Clothing,San Francisco,Mastercard,Online,ATM Machine,false,false,0,,
TXN-000697,2026-01-29T08:44:48.725Z,275.27,Healthcare,Boston,Visa,Online,POS Terminal,false,false,0,,
TXN-000698,2026-02-24T10:33:22.725Z,4807.67,Online Shopping,Los Angeles,Discover,Contactless,POS Terminal,true,true,1,,
TXN-000699,2026-01-10T14:35:01.725Z,140.98,Restaurant,Tokyo,Amex,Online,Web Browser,false,false,0,,
TXN-000700,2026-01-18T10:46:39.725Z,211.58,Electronics,Chicago,Discover,Contactless,Web Browser,true,false,0,,
TXN-000701,2026-02-10T14:33:17.725Z,104.12,Online Shopping,San Francisco,Discover,In-Store,Web Browser,false,false,0,,
TXN-000702,2025-12-18T05:31:30.725Z,418.72,Gas Station,San Francisco,Mastercard,Contactless,POS Terminal,true,false,0,,
TXN-000703,2025-12-29T01:04:29.725Z,39.9,Restaurant,Los Angeles,Amex,Online,Mobile App,false,false,0,,
TXN-000704,2026-01-06T02:56:39.725Z,134.81,Online Shopping,Seattle,Visa,ATM,ATM Machine,false,false,0,,
TXN-000705,2025-12-19T15:23:45.725Z,159.96,Grocery,Denver,Visa,Contactless,Web Browser,false,false,0,,
TXN-000706,2026-01-05T07:34:59.725Z,46.65,Gas Station,New York,Mastercard,Contactless,Mobile App,false,false,0,,
TXN-000707,2026-01-04T09:37:52.725Z,91.78,Grocery,Denver,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-000708,2026-03-06T09:38:38.725Z,194.29,Gas Station,San Francisco,Mastercard,Contactless,Web Browser,true,false,0,,
TXN-000709,2026-02-11T04:38:51.725Z,296.62,Entertainment,Houston,Visa,ATM,POS Terminal,false,false,0,,
TXN-000710,2026-01-18T08:44:52.725Z,497.96,Restaurant,Chicago,Visa,Contactless,POS Terminal,false,false,0,,
TXN-000711,2026-01-22T00:55:46.725Z,324.24,Grocery,Miami,Mastercard,ATM,Web Browser,false,false,0,,
TXN-000712,2026-03-06T09:46:40.725Z,326.5,Travel,Seattle,Visa,ATM,Web Browser,false,false,0,,
TXN-000713,2026-02-19T15:25:17.725Z,474.09,Grocery,Dubai,Visa,In-Store,POS Terminal,false,false,0,,
TXN-000714,2026-02-19T01:28:28.725Z,184.61,Online Shopping,Chicago,Discover,ATM,Mobile App,false,false,0,,
TXN-000715,2026-01-18T04:37:42.725Z,416.07,Healthcare,Atlanta,Amex,ATM,ATM Machine,false,false,0,,
TXN-000716,2026-02-20T09:13:44.725Z,334.25,Healthcare,Boston,Discover,In-Store,ATM Machine,false,false,0,,
TXN-000717,2026-02-01T04:46:47.725Z,266.42,Grocery,Dubai,Mastercard,ATM,Web Browser,false,false,0,,
TXN-000718,2026-03-02T04:26:06.725Z,28.87,Entertainment,San Francisco,Discover,In-Store,Mobile App,false,false,0,,
TXN-000719,2026-02-27T08:24:51.725Z,82.33,Electronics,Seattle,Discover,ATM,POS Terminal,false,false,0,,
TXN-000720,2025-12-11T05:13:33.725Z,342.4,ATM Withdrawal,Atlanta,Visa,Online,Web Browser,false,false,0,,
TXN-000721,2026-02-16T04:51:20.725Z,104.48,Gas Station,Denver,Visa,In-Store,Web Browser,false,false,0,,
TXN-000722,2026-01-14T04:46:21.725Z,277.89,Healthcare,Houston,Discover,In-Store,Mobile App,true,false,0,,
TXN-000723,2026-02-26T14:13:47.725Z,6.71,Online Shopping,San Francisco,Discover,Contactless,Mobile App,false,false,0,,
TXN-000724,2026-01-15T04:41:51.725Z,494.59,Travel,Los Angeles,Discover,Online,POS Terminal,false,false,0,,
TXN-000725,2026-01-28T09:19:03.725Z,99.41,Clothing,Chicago,Visa,Online,ATM Machine,false,false,0,,
TXN-000726,2026-02-21T13:48:56.725Z,242.48,Travel,New York,Amex,Contactless,Web Browser,false,false,0,,
TXN-000727,2026-01-10T05:03:07.725Z,125.61,Online Shopping,Denver,Amex,Contactless,Web Browser,false,false,0,,
TXN-000728,2026-02-04T06:28:16.725Z,124.56,Healthcare,Los Angeles,Mastercard,In-Store,Mobile App,false,false,0,,
TXN-000729,2026-02-23T08:54:35.725Z,110.01,Travel,Lagos,Amex,Contactless,Web Browser,false,false,0,,
TXN-000730,2026-01-05T04:08:44.725Z,184.58,Travel,Atlanta,Amex,In-Store,POS Terminal,false,false,0,,
TXN-000731,2026-03-05T15:16:21.725Z,142.73,Entertainment,San Francisco,Discover,ATM,Web Browser,false,false,0,,
TXN-000732,2026-03-01T04:00:54.725Z,166.44,Electronics,Chicago,Mastercard,Contactless,ATM Machine,false,false,0,,
TXN-000733,2026-02-18T09:43:35.725Z,50.16,Electronics,San Francisco,Discover,Online,Mobile App,false,false,0,,
TXN-000734,2025-12-18T06:22:58.725Z,167.13,Electronics,Lagos,Visa,In-Store,ATM Machine,false,false,0,,
TXN-000735,2026-01-27T09:38:19.725Z,75.58,Online Shopping,Miami,Amex,Contactless,Mobile App,true,false,0,,
TXN-000736,2026-03-01T12:29:17.725Z,66.11,ATM Withdrawal,Tokyo,Discover,Contactless,Mobile App,false,false,0,,
TXN-000737,2026-01-08T11:33:13.725Z,11.75,Electronics,London,Mastercard,In-Store,POS Terminal,true,false,0,,
TXN-000738,2026-01-09T05:46:20.725Z,259.38,Restaurant,New York,Visa,Contactless,ATM Machine,false,false,0,,
TXN-000739,2026-01-26T16:04:41.725Z,503.4,Clothing,Dubai,Amex,Contactless,POS Terminal,false,false,0,,
TXN-000740,2026-01-21T07:06:38.725Z,20.35,Entertainment,Dubai,Mastercard,Online,Web Browser,false,false,0,,
TXN-000741,2026-02-15T11:46:29.725Z,44.6,Restaurant,Miami,Discover,Online,POS Terminal,false,false,0,,
TXN-000742,2025-12-19T13:56:33.725Z,490.67,Grocery,Seattle,Visa,Contactless,Mobile App,false,false,0,,
TXN-000743,2025-12-22T00:44:26.725Z,97.43,ATM Withdrawal,Seattle,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-000744,2025-12-22T05:59:45.725Z,93.33,Healthcare,New York,Visa,In-Store,Mobile App,false,false,0,,
TXN-000745,2025-12-23T09:44:36.725Z,435.64,Online Shopping,Houston,Amex,Online,Mobile App,false,false,0,,
TXN-000746,2026-02-25T16:09:05.725Z,285.86,Gas Station,Seattle,Mastercard,Online,POS Terminal,false,false,0,,
TXN-000747,2026-02-08T07:58:46.725Z,291.59,ATM Withdrawal,Miami,Amex,Online,Mobile App,true,false,0,,
TXN-000748,2026-02-12T10:25:12.725Z,208.4,Healthcare,Lagos,Visa,ATM,Mobile App,false,false,0,,
TXN-000749,2026-01-14T14:55:18.725Z,381.74,Electronics,Denver,Mastercard,In-Store,ATM Machine,false,false,0,,
TXN-000750,2025-12-09T08:06:49.725Z,337.72,Entertainment,Denver,Discover,Contactless,Mobile App,true,false,0,,
TXN-000751,2025-12-20T02:44:01.725Z,438.93,Travel,San Francisco,Discover,ATM,ATM Machine,false,false,0,,
TXN-000752,2026-02-14T07:37:30.725Z,103.01,Healthcare,Houston,Mastercard,Online,ATM Machine,true,false,0,,
TXN-000753,2025-12-10T04:37:37.725Z,28.79,Gas Station,Los Angeles,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-000754,2025-12-27T08:06:31.725Z,336.26,Online Shopping,Denver,Visa,Contactless,ATM Machine,false,false,0,,
TXN-000755,2026-01-01T22:15:29.725Z,8894.01,Electronics,Atlanta,Discover,Contactless,POS Terminal,true,false,1,,
TXN-000756,2025-12-15T13:35:29.725Z,107.26,Restaurant,Dubai,Amex,Online,Mobile App,true,false,0,,
TXN-000757,2026-01-10T05:40:35.725Z,135.55,Electronics,Dubai,Discover,Contactless,ATM Machine,false,false,0,,
TXN-000758,2025-12-25T10:32:38.725Z,463.63,Healthcare,London,Visa,Online,Mobile App,false,false,0,,
TXN-000759,2025-12-27T15:41:30.725Z,325.35,Entertainment,Atlanta,Mastercard,Online,ATM Machine,false,false,0,,
TXN-000760,2026-01-13T15:34:47.725Z,37.74,ATM Withdrawal,Atlanta,Mastercard,Online,Mobile App,false,false,0,,
TXN-000761,2025-12-27T16:19:07.725Z,311.85,Online Shopping,Houston,Amex,ATM,ATM Machine,false,false,0,,
TXN-000762,2026-01-20T11:45:57.725Z,485.36,Online Shopping,Los Angeles,Discover,Online,Mobile App,false,false,0,,
TXN-000763,2026-01-30T01:20:12.725Z,337.2,ATM Withdrawal,New York,Discover,In-Store,Web Browser,false,false,0,,
TXN-000764,2026-01-23T06:14:13.725Z,52.36,ATM Withdrawal,New York,Discover,Online,ATM Machine,false,false,0,,
TXN-000765,2026-02-06T03:37:00.725Z,80.34,Gas Station,Denver,Discover,ATM,ATM Machine,false,false,0,,
TXN-000766,2026-03-01T13:41:03.725Z,267.39,Travel,London,Mastercard,In-Store,Mobile App,true,false,0,,
TXN-000767,2025-12-09T06:27:10.725Z,151.82,Entertainment,Boston,Mastercard,ATM,POS Terminal,false,false,0,,
TXN-000768,2026-02-23T02:37:51.725Z,186.95,Entertainment,Lagos,Visa,In-Store,Web Browser,false,false,0,,
TXN-000769,2026-02-21T12:14:33.725Z,115.78,Electronics,Los Angeles,Discover,Online,Mobile App,false,false,0,,
TXN-000770,2026-01-16T14:02:48.725Z,406.28,Travel,New York,Discover,In-Store,POS Terminal,false,false,0,,
TXN-000771,2026-02-16T02:12:30.725Z,146.94,Entertainment,London,Visa,Online,POS Terminal,false,false,0,,
TXN-000772,2026-02-28T12:02:02.725Z,118.08,Restaurant,Lagos,Mastercard,ATM,ATM Machine,false,false,0,,
TXN-000773,2026-01-13T05:49:57.725Z,453.01,Restaurant,Los Angeles,Visa,Contactless,Mobile App,true,false,0,,
TXN-000774,2025-12-27T10:50:10.725Z,326.99,ATM Withdrawal,Tokyo,Mastercard,ATM,POS Terminal,true,false,0,,
TXN-000775,2026-01-24T06:39:27.725Z,191.58,Gas Station,Chicago,Mastercard,ATM,Mobile App,false,false,0,,
TXN-000776,2026-02-23T15:44:28.725Z,27.98,Healthcare,Denver,Mastercard,Contactless,POS Terminal,true,false,0,,
TXN-000777,2026-02-12T08:07:42.725Z,140.23,Entertainment,London,Amex,Online,Web Browser,true,false,0,,
TXN-000778,2025-12-22T08:41:35.725Z,246.74,Clothing,Lagos,Discover,Online,Mobile App,false,false,0,,
TXN-000779,2026-01-06T08:19:04.725Z,301.24,Healthcare,Denver,Discover,Online,Web Browser,false,false,0,,
TXN-000780,2026-02-19T08:27:45.725Z,129.3,Entertainment,Chicago,Mastercard,In-Store,POS Terminal,false,false,0,,
TXN-000781,2025-12-18T04:21:15.725Z,198.07,Gas Station,New York,Discover,In-Store,Web Browser,false,false,0,,
TXN-000782,2025-12-22T01:29:10.725Z,95.4,Restaurant,San Francisco,Mastercard,Contactless,POS Terminal,false,false,0,,
TXN-000783,2025-12-19T13:40:41.725Z,143.3,Gas Station,Dubai,Amex,Online,ATM Machine,false,false,0,,
TXN-000784,2026-03-07T08:34:29.725Z,40.45,Online Shopping,Atlanta,Discover,ATM,Web Browser,false,false,0,,
TXN-000785,2026-02-24T04:37:56.725Z,154.9,Restaurant,Boston,Amex,In-Store,POS Terminal,false,false,0,,
TXN-000786,2026-01-05T13:31:43.725Z,97.9,Grocery,Seattle,Amex,In-Store,Mobile App,false,false,0,,
TXN-000787,2026-01-02T15:10:28.725Z,339.95,Online Shopping,Chicago,Discover,Contactless,POS Terminal,false,false,0,,
TXN-000788,2026-01-03T09:44:57.725Z,121.34,Healthcare,San Francisco,Discover,Contactless,Web Browser,false,false,0,,
TXN-000789,2026-02-13T03:59:16.725Z,368.2,Entertainment,Boston,Amex,ATM,Mobile App,false,false,0,,
TXN-000790,2026-02-19T22:14:15.725Z,4910.61,ATM Withdrawal,Chicago,Visa,ATM,Mobile App,true,false,1,,
TXN-000791,2026-02-07T01:29:11.725Z,368.62,Online Shopping,Atlanta,Mastercard,ATM,POS Terminal,false,false,0,,
TXN-000792,2026-01-20T13:23:22.725Z,279.92,Online Shopping,Miami,Mastercard,Online,ATM Machine,true,false,0,,
TXN-000793,2026-02-04T16:29:58.725Z,174.64,ATM Withdrawal,Seattle,Discover,Online,Mobile App,false,false,0,,
TXN-000794,2025-12-25T08:19:54.725Z,247.69,Entertainment,Houston,Discover,Online,POS Terminal,false,false,0,,
TXN-000795,2025-12-24T15:18:17.725Z,73.91,Electronics,Los Angeles,Mastercard,Contactless,Mobile App,true,true,0,,
TXN-000796,2025-12-29T01:34:32.725Z,362.49,Gas Station,Dubai,Discover,Online,POS Terminal,false,false,0,,
TXN-000797,2026-03-02T00:48:30.725Z,334.84,Travel,New York,Visa,Contactless,POS Terminal,false,false,0,,
TXN-000798,2026-02-26T14:56:44.725Z,46.68,Clothing,New York,Discover,In-Store,Mobile App,false,false,0,,
TXN-000799,2026-02-14T02:35:35.725Z,111.11,Electronics,Miami,Visa,Online,POS Terminal,false,false,0,,
TXN-000800,2025-12-23T09:06:38.725Z,317.95,Entertainment,Houston,Mastercard,ATM,POS Terminal,false,false,0,,
TXN-000801,2026-01-30T06:50:36.725Z,254.21,Gas Station,Atlanta,Visa,Contactless,Web Browser,false,false,0,,
TXN-000802,2026-02-28T12:14:05.725Z,77.94,Grocery,San Francisco,Discover,ATM,POS Terminal,false,false,0,,
